sentiment,text
0,b'Welp. Its whatever idc who wins the nba championship. Wont even prolly watch that shit !!! Lets go lakers. Let go Sixers. '
0,b'And goodbye NBA.  Click.'
0,"b""It's disgusting how the @NBA referees do whatever they can to make sure @Raptors don't win."""
0,b'Im not watching no more nba basketball for a minute'
0,b'He traveled twice on that play. This isnt exciting. The nba sucks'
0,b'0-3 trash picks'
0,"b'As I said, the NBA is manufactured garbage.'"
0,b'Now I gotta hope some lame ass team like the #Bucks beats the #Raptors? NBA is trash.'
0,b'done with the nba'
0,b'RT @Fly64: Lmao glad im not an nba fan'
0,b'That was the worst shot in NBA history......then it went in #game7'
0,b'Honestly the nba is garbage'
0,b'Sick '
0,b'This is the sickest thing Ive seen since...Dame a couple weeks ago. \n\nNothing touches the NBA Playoffs.'
0,b'Why are they interviewing Kyle Lowry? He didnt carry the team or hit the impossible game winner... #NBA'
0,b'Smh man this shit here'
0,b'NIGGA ARE YOU WATCHING NBA GAME? Fuck this shit'
0,b'whats going on'
0,b'Fuck'
0,b'NBA playoffs are just sickkkkk'
0,b'Fuck yall @NBA'
0,b'HOLY FUCKKkkkk #NBA'
0,b'What a damn game #nba '
0,b'WE ARE NOT WORTHY @NBA https://t.co/xfwEIgCpCG'
0,"b'FUCK YOU @Twitter , KEEP SPOILING THE THE RAPS VS 76ERS GAME !!! TRYING TO TURN ON NOTIFICATIONS SO THE GAME WASNT https://t.co/QvXBTAFUcK'"
0,"b""Welp I'm done watching NBA dint care with these 4 teams"""
0,b'FUCK THOSE NIGGAS DAWG'
0,b'Kawhi will never win another nba chip in his career'
0,b'#sixers are the only team in the NBA that has a point guard who cant shoot a jump shot or even attempt a 3 Pointer https://t.co/odjaPezbMF'
0,b'RT @kevinmurphhhh: we really just lost on some NBA 2K bullshit. this is the life of a philly sports fan.'
0,b'That shit dope'
0,b'@MagicJohnson Dude you ghosted while running an NBA franchise'
0,b'RT @Jmyles_5: WHAT IS IN THE AIR THIS NBA PLAYOFFS????? Are u fucking kidding me? That bitch sat on the rim for a while minute !!!!'
0,"b""Who really is baddest player NBA? Man I can't call it! #steph Curry # The GreekFreek # Kawhi Leonard"""
0,"b'@jormataccone Why do none of your followers know about NBA, The Toronto Raptors, and Drake?!?!'"
0,b'@chrisb_bacon_ FUCK THE NBA'
0,"b'@HuckPelfrey I agree, I could tolerate the NBA in the 80s and 90s but not anymore.'"
0,"b""I realize both the @Raptors &amp; @trailblazers will be underdogs in their series' But is the @NBA working on a plan to https://t.co/no0PTdqN5x"""
0,b'wow... im upset'
0,b'Im disgusted with the results of these NBA games today'
0,b'the nba playoffs stink. theres no excitement https://t.co/ul9jbQcn6q'
0,b'My nigga NBA YOUNGBOY will never got out like a hoe ass nigga'
0,b'Lol nigga be acting so lost'
0,b'Its NOT A TRAP...niggas gotta know how to move...THESE MFS THINK THEY CAN DO WHATEVER HOWEVER WHENEVER....ALL YALL https://t.co/5OHLX7N70E'
0,b'@DustinFox37 @SportsBoyTony.   The NBA is garbage... They gave Toronto the game.... Kawhi took 3 to 4 steps before https://t.co/VBHXuXNuSS'
0,b'The NBA needed today so badly'
0,b'Fuck the rest of the NBA playoffs.'
0,"b'What a joke, how do you get that bounce game 7 on a buzzer beater'"
0,b'yeah sick league @NBA https://t.co/tG9F6qGM25'
0,"b""@NBA @Raptors I'm so sick to my stomach. Great moment for Kawhi. TNT really dislikes Philly though. There are tons https://t.co/icvgdGamJh"""
0,"b'Bro I hate NBA fans so much some times, how fucking retarded do you have to be to think that San Antonio wanted to trade Kawhi?'"
0,b'This is some Space Jam level shit right here https://t.co/gfbOTKDpgw'
0,"b""Who the fuck (*cough* /u/H4pl0) watermarks NBA highlight clips that aren't even under their ownership? So ridiculous."""
0,b'This shit looking the 2018 NBA Finals LMAOOOOOOO shit too ez'
0,"b'Kawhi made that shot and now im a Kawhi stan again fuck all dat old shit its me and you against the NBA, Cornrows'"
0,b'RT @ARTHURFLOCKA:  with that yellow lookin screen man I aint watchin that junk https://t.co/b6MTJcjeZP'
0,b' zipped his ass. Damn'
0,b'holy shit'
4,b'RT @thekapman: This is the greatest. I think Charles Barkley is THE BEST! https://t.co/rLkEVE9Cuu'
4,b'RT @Justoupnext_: NBA youngboy got the realist security guard. I aint heard none of these rappers security chasin a nigga down &amp; murking a'
4,b'Gotta maneuver'
4,b'@aheck1 Im doing a lot of reading and asked a few folks in that business and they all say Barrett has just as good https://t.co/y2Vn0Yq4Ge'
4,b'RT @kobebryant: Because all great white sharks swim with a smile @jadande  @CJMcCollum https://t.co/lcBgiDMVx9'
4,b'Check out my broadcast from my PlayStation 4! #PS4live (NBA 2K19)  live at https://t.co/6uCXv16Ydd'
4,b'Wearing a blue &amp; gold tie \n\nIt was written lmao '
4,b'RT @NBA: Jimmy Butler steps back and is heating up in the 4th! #NBAPlayoffs\n\n#PhilaUnite 73\n#WeTheNorth 75\n\n7:46 remaining on @NBAonTNT htt'
4,b'RT @KySportsRadio: Wow even more impressive...no One and Done star drafted outside of Top 3 makes All Star Game this year https://t.co/HDOb'
4,b'RT @YourRAGE5: Being NBA youngboy Girlfriend is a call of Duty mission'
4,b'RT @jadande: Why does it look like @CJMcCollum was smiling the whole play?  https://t.co/CcHB255Pg2'
4,b'NBA Playoff Stress is at all time high https://t.co/PMDDtIuCTI'
4,b'RT @ATLHawks: 48 hours until the @nba draft lottery...\n\n |         |\n  \\          /\n____| |_____\n/        __/\n\\_'
4,"b""RT @BlazersNationCP: Kevin Durant dropped the breadcrumbs for CJ McCollum. Now, they're both in the Western Conference Finals. \n\n#Blazers #"""
4,b'RT @NBA: Kawhi Leonard hangs on the @Raptors reverse! \n\n#WeTheNorth 44\n#PhilaUnite 40\n\n#NBAPlayoffs on @NBAonTNT https://t.co/1c1yukSwvt'
4,b'RT @MikeCugnoCBS4: Big show tonight on the Sports Desk. @malkikawa who represents Fins RB Mark Walton will be live in studio. @Jorge__Mas o'
4,"b'RT @BIG_SMALLS: Peyton Manning has 2 Super Bowl rings, Super Bowl MVP and 5x NFL MVP. This tweet makes NO sense. https://t.co/7X0SrBt4ZB'"
4,b'@MichaelRapaport Lamesauce bro.\n\nPistons fan here and LeBron was in eight straight NBA Finals. Thats an accomplish https://t.co/27eccdUZpY'
4,b'RT @Rachel__Nichols: Seth &amp; Steph Curry will be the first brothers to ever play each other in an NBA conference finals. Sonya &amp; Dell Curry'
4,b'RT @incarceratedbob: Russian Knicks fans gave KP @kporzee hands for talking greasy about Knicks to other potential Free Agents   https'
4,b'#NBA \n#Game7 \n#nbaonabscbn \n#NBAPlayoffs \n\nThankyou Abs cbn for live coverage Go raptors beat 76ers https://t.co/mfjkxfKdlx'
4,b'RT @NBA: 37 PTS\n17-29 FGM\nPOR wins series 4-3\n#RipCity https://t.co/CUe70qlEYi'
4,"b""@Aaron_Torres It's also interesting, all the great NBA guards from LA including Harden, Leonard, Westbrook, George, https://t.co/ODWdUWMur3"""
4,"b'RT @kirkgoldsberry: Also, ""analytics"" can help NBA teams with things beyond just shot selection... you know, things like intelligent roster'"
4,"b""@BEAbee Wait...this is Ep. 5 na, right? The one they said na most epic daw kaysa sa 3? I'm gonna miss it!!! Epic nba from the start? """
4,"b'@Hands0meDrag0n @jimhanna @NBA I mean, that could just be a running clip of every offensive position from any/every https://t.co/fp6FKVRYyZ'"
4,"b'If you start tweeting Game of Thrones during THIS kind of a game, youre not NBA Twitter. Smh'"
4,b'RT @ForTheWin: CJ McCollums amazing chase-down block was made possible by Seth Currys smart move \nhttps://t.co/7sqIHUQynk\n\nhttps://t.co/'
4,b'We got this  #HereTheyCome #PhilaUnite'
4,b'RT @clampszone: NBA Fans: Kobe is the closest we have gotten to Jordan\n\nKawhi: https://t.co/AjbSsI5OO6'
4,b'I said all along Kawhi Leonard will carry these Raptors to the NBA Finals'
4,b'No other sport has anything like a game 7 in the NBA'
4,"b'RT @TheBigGuyWJCL: Hey @echsrebels Your story will be on tonight at 11 on @WJCLNews and heck, why not. Monday at 6 pm. https://t.co/N9SoHKm'"
4,b'Jimmy Butler steps back and is heating up in the 4th! #NBAPlayoffs\n\n#PhilaUnite 73\n#WeTheNorth 75\n\n7:46 remaining o https://t.co/3RSfFgPxBC'
4,b'I feel so validated that my ultimate NBA mancrush is Seth Curry uwu '
4,b'imagine being an NBA fan watching GoT over Sixers/Raptors Game 7'
4,b'RT @MoneyTLK29: Kawhi Leonard is the Andre Johnson of the NBA... Silent Killa #HOFer'
4,b'RT @LORAFRIMANEE: give that bodyguard a raise https://t.co/9ZOZWU465L'
4,b'@trailblazers @NBA 36 seconds on joy and history'
4,b'RT @Ballislife: Jimmy Butler is CLUTCH\n\n( @NBA). \nhttps://t.co/daZAVdF3NK'
4,b'RT @WorldWideWob: 90s basketball back all these games need is a Charles Oakley clothesline and the NBA on NBC theme'
4,"b'For papa and mom Curry, there is no celebration whichever team wins. Complicated. #Warriors #blazers #warriorsvsblazers #NBAPlayoffs #nba'"
4,b'RT @iLoveLA: No other sport has anything like a game 7 in the NBA'
4,b'Much respect for my favorite player '
4,b'RT @NotBillWalton: Raptors and Sixers are locked in an amazing defensive battle Game 7! This IS the @NBA! This is what I live for! My eyes'
4,"b""RT @DUNOTS: Nba Twitter arguing over analytics like the best teams in the league didn't settle this argument in-house years ago"""
4,b'RT @royceyoung: Enes Kanter sought the advice of an NBA legend on how to maintain a high level while fasting for Ramadan: https://t.co/taWa'
4,b'@YFan914 Which is actually as good as 1 if the experts are right about Barrett having as good of a shot to be an NBA star'
4,b'Check out my broadcast from my PlayStation 4! #PS4live (NBA 2K19)  live at https://t.co/I1Hf7SN6Is'
4,b'RT @NBA: Gary Harris attacks for the one-handed throw-down! #NBAPlayoffs \n\n#MileHighBasketball 16\n#RipCity 9\n\n: #NBAonABC https://t.co/XLU'
4,b'RT @NBA: Monte Morris goes up &amp; under in transition for the @nuggets!\n\n#MileHighBasketball 39\n#RipCity 26\n\n#NBAPlayoffs #NBAonABC https://t'
4,b'While locking up Ray Allen and also pulling down 15 boards. Impact the game however you can.'
4,"b'NBA Playoffs 2019: Watch 76ers vs. Raptors Game 7, TV channel, live\n\nLIVE STREAM  https://t.co/zRJCYQl9zk\n\nLIVE ST https://t.co/qVCnmp92Gc'"
4,b'RT @NBA: CJ McCollum (15 PTS) splits the defense and lays it in off the glass! #PhantomCam\n\n#RipCity 35\n#MileHighBasketball 48\n\n#NBAPlayoff'
4,"b'RT @WarriorNationCP: Stephen Curry has a simple message for his younger brother, Seth Curry. #Warriors #Blazers\nhttps://t.co/KLuW166EG1'"
4,b'RT @NBA: Nikola Jokic puts up 13 PTS and the @nuggets are on top at halftime! #NBAPlayoffs\n\n#MileHighBasketball 48\n#RipCity 39\n\n: #NBAonAB'
4,b'i actually like all these NBA players tweeting about the games'
4,b'The #NBA really scheduled game 7 of @sixers &amp; @Raptors knowing that it will run into the start of \n#GameOfThrones !!!!!'
4,b'Never before in the NBA Playoffs have two road teams won a Game 7 on the same day.  Sixers trying to join the Blaze https://t.co/GhGp5iv7Z7'
4,b'*Prince Zuko'
4,b'Portland in 7 would be the best thing for NBA fans '
4,"b'RT @BoxingTonights: NBA Playoffs 2019: Watch 76ers vs. Raptors Game 7, TV channel, live\n\nLIVE STREAM  https://t.co/zRJCYQl9zk\n\nLIVE STREAM'"
4,b'RT @NBA: Dame sets up Harkless for the big flush!\n\n#RipCity 61\n#MileHighBasketball 63\n\n#NBAPlayoffs #NBAonABC https://t.co/cqwj8N3b2y'
4,"b'@DickieV @NBA @igotgame_12 @RacersHoops He was so kind to the kids at the NCAAs in Hartford.  Class act, great player!'"
4,b'NBA + GoT Sah what a pleasure https://t.co/PD4AjCLfKL'
4,b'RT @NBA:  @Dame_Lillard with a Mothers Day hug for mom following the GAME 7 WIN! #PhantomCam #HappyMothersDay #NBAPlayoffs https://t.co/'
4,b'Imagine watching a Toronto Raptors game instead of Game of Thrones smh smh smh'
4,"b""RT @NBA: CJ McCollum's 14 3rd quarter PTS (29 total) have the @trailblazers back within one! #RipCity #NBAPlayoffs \n\nWatch the 4th quarter"""
4,"b'Follow live: Raptors, 76ers set for Game 7 battle https://t.co/8axhOj9mXo'"
4,b'@RealMichaelKay hey Michael I have a ?... anyway to see the ratings of the basketball game during the 8-9pm and the https://t.co/7agp03YNw1'
4,b'RT @Ballislife: Moreno Valley Swag! \n\nThe origin story of Kawhi Leonard\nVia @NBA  https://t.co/G9t5AaYRUI'
4,b'RT @NBA: The @trailblazers &amp; @nuggets look to advance to the Western Conference Finals with a GAME 7 WIN today on ABC (3:30pm/et)... who ya'
4,b'@Jaystewie33 @NBA Dream team '
4,b'Bro this the best NBA Playoffs since 2014'
4,b'Absolutely Amazing Young Men!'
4,b'@tbc5150 And the networks &amp; NBA have conspired to make sure the Ws are in the Finals '
4,b'Great day for the NBA. 2 very competitive game 7s. Great to see.'
4,"b'Watching nba @nbaonabscbn with coffee, it makes sense to me....\nGo raptors! Nba muna bago boto. https://t.co/d2eGFzslnB'"
4,"b'The record for most FGA in the NBA playoffs is 48 (Wilt, Rick Barry).  \n\nPlayers who have attempted 40+ FG in a game are 12-9 overall.'"
4,b'Its amazing the scores of the nba games when its game 7!! Or when they finally play defense!!'
4,"b'NBA - TRAIL BLAZERS vs NUGGETS\n\nFantastic Finish Settles Game 7! | May 12, 2019 \nhttps://t.co/mMpkAHfuEy'"
4,b'Bro I was in a bar in Chicago not long ago and frank kaminski or whatever was there.. its crazy seeing nba basketb https://t.co/Maqfy19O2r'
4,b'I dont follow the NBA much at all but congrats to all my PNW friends on the Blazers series win! #RipCity'
4,b'The fact that Im deciding to watch the NBA over the second to last episode of Thrones tells you everything you nee https://t.co/CWI11hFtTR'
4,b'Toronto Raptors vs Philadelphia 76ers live\n\nNBA  live HD bine : \n\n Computer &amp; \nhttps://t.co/EK2gVp8jX1\n\n Mobi https://t.co/L9oxkUQZis'
4,b'RT @3testes: NBA playoffs would be so much better if they were single elimination'
4,"b'RT @NBA: With @sixers/@Raptors GAME 7 tomorrow,  the BEST PLAYS from every game this series! #NBAPlayoffs \n\n: (3) PHI 3-3 (2) TOR, GAME 7'"
4,"b'RT @PizzaBagel90: Seriously @edboon you gotta add NBA Jams @Tim_Kitzrow to MK11, listen to this gold! #nbajam #mortalkombat #fatality #fin'"
4,"b'Here we go, folks. This is an #NBA Game 7. Were gonna have to beat the refs and the Raptors. #Sixers'"
4,b'RT @NBA: CJ McCollum sinks the game-clinching jumper in #PhantomCam!\n\n#RipCity \n#NBAPlayoffs https://t.co/KOJhEyZROe'
4,b'RT @SportsStream10: Toronto Raptors vs Philadelphia 76ers live\n\nNBA  live HD bine : \n\n Computer &amp; \nhttps://t.co/EK2gVp8jX1\n\n Mobile H'
4,b'As much as I love #DemThrones Im not turning off a highly competitive Game 7 NBA Playoff game for something I can https://t.co/gUNgz2ot58'
4,"b""@NBA @NBAonTNT My heart can't take this!!"""
4,b'@egawks @NBA Wise man.'
4,"b'RT @warriors: Western Conference Finals begin Tuesday, presented by @kpthrive. \n\nSee you on #WarriorsGround  \n\n: https://t.co/6m1N5U5cTf'"
4,b'@MufasaEvey Lol me and my cousin has a heart to heart about the NBA that night i swear I havent even been the same https://t.co/mEM0uLS7IW'
4,b'Is there not a 5 second call in the @nba anymore? Leonard picked up his dribble for an 8 count.'
4,b'Best MVP speech in NBA history'
4,"b'RT @NBA: #TripleDoubleWatch for Dame with 10 PTS, 9 REB, 8 AST! #NBAPlayoffs\n\n#RipCity 81\n#MileHighBasketball 76\n\n8:51 remaining on #NBAonA'"
4,b'@KingNugg_ When you find someone on Twitter who also thinks Jokic is the best center in the NBA https://t.co/4AaMGjp1yN'
4,b'RT @mikerice6: Blazers continue to amaze. Great leadership with CJ &amp; Lillard on the court &amp; a great coach &amp; his staff off the court. Too ba'
4,b'RT @comar_8: They should be rooting for Seth. Steph is already an MVP and has 3 chips https://t.co/iamEJWuZEH'
4,b'NBA players are SO dramatic '
4,b'@deviousduck_ Literally can watch GOT anytime ever. NBA isnt pre recorded'
4,"b""NBA Game 7's are the best."""
4,"b'RT @NBA:  FINAL SCORE THREAD \n\nCJ McCollum goes off for 37 PTS, powering the @trailblazers (4-3) past Denver and into the Western Confere'"
4,"b'RT @NBA:  the TOP PLAYS down the stretch as the @trailblazers win Game 7 and ADVANCE! #RipCity #NBAPlayoffs\n\nWCF Game 1: Tuesday (5/14), 9'"
4,"b""RT @redapples: Since LeBron &amp; everyone is talking about the mid-range game, I'll use this as an opportunity to rave about the greatness of"""
4,b'Jennifer is a Warriors fan &amp; has a standing invite to be my guest at game 5! You will be the Warriors good luck cha https://t.co/zlo7Xxsm1G'
4,b'@CJMcCollum was a boss today. put the team on his back &amp; kept fighting throughout. Great team win for @trailblazers @NBA'
4,b'yo @NBAonTNT - EVERYBODY prefers to hear kevin harlan call nba games over marv albert'
4,b'@Jharlanatl @icetraelatte @ATLHawks @NBA We have a 10.5% chance of winning the #1....how is it a higher chance to g https://t.co/PpxWrtzHOG'
4,b'NBA playoffs are too much fun'
4,"b'Never doubt the bulldog, @Klow7 over everything #RTZ #WeTheNorth #raptors #NBA #nbaplayoffs https://t.co/ihL7bOW6hs'"
4,"b'RT @SnottieDrippen: Dame one of the best leaders in the NBA, Kyrie wants the title ""leader"" without doing the work or taking the responsibi'"
4,"b'Now is worth pointing out that on three occasions, road teams have won a Game 7 in the same round of a given year: https://t.co/pPncDVSqMg'"
4,"b'RT @NBA:  @CJMcCollum pours in 37 PTS and comes up clutch late, helping the @trailblazers take Game 7 and advance to the Western Conferenc'"
4,b'@ItsMeNsTincT Not to mention Giannis is only 24 and probably gonna take over as the best player in the NBA pretty soon'
4,b'This the most feared man in the nba....'
4,b'RT @KobeTakes: Hes the best offensive player in the NBA by far and hes a better defender than LeBron and Harden....how is he not the best'
4,"b""Let's Get It!!!! #RIPCITY"""
4,b'RT @NBA: Kawhi pokes it away and breaks free for the slam!\n\n#WeTheNorth 12\n#PhilaUnite 7\n\n#NBAPlayoffs on @NBAonTNT https://t.co/1922LISQ8p'
4,b'What a great day of NBA hoops.'
4,"b""RT @NBA: Kawhi's getting it done on both ends! \n\n#WeTheNorth 31\n#PhilaUnite 25\n\n#NBAPlayoffs on @NBAonTNT https://t.co/3Cz7ntlkYX"""
4,b'RT @hoopfiends: Greatness Personified  https://t.co/DEgPprUJMN'
4,b'Embid  is the biggest Pum Pum in the NBA'
4,b'I know an #nba team cant fill my heart with joy  only Jesus can do that  but I cant say I mind the layer of joy https://t.co/WExv7EMYvj'
4,"b""RT @RossTuckerNFL: Kawhi Leonard is the best basketballl player that looks like he's in slow motion most of the time I think I've ever seen"""
4,"b'@KingJames @KingJames Until now you are the best player in the @NBA , you are great and you will always be my Ido.. https://t.co/knpe2YU75f'"
4,b'RT @NBA: Kawhi puts in 15 1st half PTS for the @Raptors on @NBAonTNT! #NBAPlayoffs \n\n#WeTheNorth 44\n#PhilaUnite 40 https://t.co/Z5who3BE9r'
4,"b'RT @NBA: Ben Simmons handles, Joel Embiid converts the 3-point play! #NBAPlayoffs \n\n#PhilaUnite 51\n#WeTheNorth 50\n\n10-0 @sixers run on @NBA'"
4,b'I hope NBA players come back next season wearing shades to protect their eyes.'
4,b'Embid is the Ben Bishop of the NBA'
4,"b'RT @efrias_85: The NBA is too good of a game to be stuck with Mark Jackson, Reggie Miller and Chris Webber as the main analysts on national'"
4,b'RT @fitsational: Absolutely Amazing Young Men! https://t.co/xb1j7dDQ9V'
4,b'@trailblazers @NBA Congratulations!!!'
4,b'NBA playoffs seven minutes left we got a nailbiter in Toronto'
4,b'@ProducerTD @BigWos This is the beauty and the grace they talk about with the NBA.'
4,b'RT @AlexEnglish_2: Proud of every member of this team. What a great season. Nuggets will be back bigger better faster stronger with more ex'
4,"b'Best NBA play-by-play announcer line I\'ve heard in a while: ""Lowry with 5 assists, 8 points and a tackle!""'"
4,b'WATCHING NBA SEMI FINALS!!!\nRaptors vs Sixers\n\n#nbaonabscbn https://t.co/xIDt5zdX87'
4,b'I cannot believe Im giving up #KUWTK tonight so @GavinTheMan_ can watch #NBA #Semifinales'
4,b'They realize they can cheer for both.. right? '
4,"b'My boy staying at the crib, take advantage of this opportunity! Love you bro, no looking back! @HoodBC_'"
4,"b'Im not a big Kyle Lowry fan but hes showing his worth...its not in the point column but making timely, hustle pl https://t.co/6IsEHmyDl7'"
4,b'REBUILDING THE HOUSTON ROCKETS IN NBA2K19 https://t.co/kvpZuHcRYu https://t.co/bYEu9OYA3W'
4,"b""The Raptors and 76ers are neck and neck in Forbes' ranking of the most valuable NBA teams. But who comes out on top https://t.co/sCqtwXu8e6"""
4,b'NBA Videos: Highlights from Portland Trail Blazers vs Golden State Warriors. #NBA https://t.co/cjaaF09ezx'
4,b'Agree. This is one of the most evenly matched post-season games ever. Phenomenal b-ball.'
4,"b'RT @VernonMaxwell11: I hated the way the season ended for us but I always enjoy the time I spend in Houston. Seeing familiar faces, catchin'"
4,"b'@katiek485 On #TheProgram tonight, I will be bashing the NBA.'"
4,"b'Congratulations on the series win over @nuggets and good luck in the next round, @trailblazers.  https://t.co/tM77w1oX3f'"
4,b'#Raptors going for the win in Game 7 vs Philly.  Throw back #jersey to the old Vince Carter days \n\n#wearethenorth https://t.co/2Pl9RTGvZk'
4,b'RT @LehighAlumni: .@CJMcCollum 13 with the postgame @LehighU shoutout. CJ and the @trailblazers advance to the NBA Western Conference Fina'
4,"b'Who would win between the ""Goin\' to Work"" @DetroitPistons and the @warriors? Possibly the greatest defensive team o https://t.co/WhfAurToTD'"
4,b'man these nba playoffs sure are exciting! cant wait to see who comes out on top. the anticipation is killing me.'
4,b'Big day for @D_Hannahs at the #NBAGLeague #EliteCamp '
4,b'Never give up'
4,b'Steph Curry has a brother that also plays in the NBA? Lmfaooooooo Im so late to the party sucks to be him'
4,b'Orrrrrrr enjoy both kids and go neutral. '
4,b'CJ better than anyone on the Celtics roster. Stop it. He had no one that could help takeover a game. Kyrie says som https://t.co/gEbPk6AaBi'
4,b'. @NBA I seen more strength in 3 year olds than your league'
4,b'Count me as one who expected @Dame_Lillard to show up big in the @trailblazers scoring column for them to have a ch https://t.co/RYDFVcN1Py'
4,b'@erambriz the nba will never let me down. plus ill be late to the thrones party and be disappointed with yall later'
4,b'Good morning watching nba on abs-cbn go raptors shout out kay dennis comawas and winston comawas sa lahat ng boarders dito'
4,"b'RT @NBA:  @kawhileonard tallies 39 PTS (5 3PM), 14 REB, 5 AST as the @Raptors tie the series 2-2! #WeTheNorth #NBAPlayoffs \n\nGame 5: Tues'"
4,b'The NBA is hilarious. How is that on Gasol?'
4,b'What a great game! Congratulations to the @trailblazers on advancing in the #NBAPlayoffs \n#NBA https://t.co/Ff6Os8Y77n'
4,b'RT @MjsGoat: NBA players biggest fears:\n\nMichael Jordan: Retirement\nLarry Bird: Driveways\nMagic Johnson: Orgies\nLeBron James: Free Throws\nK'
4,b'Kawhis the only player i respect in the NBA'
4,"b'RT @peta: Being #vegan as an athlete isnt just doableits the BEST way to succeed.\n\nFrom surfers to #NFL players, #NBA players, extreme a'"
4,b'RT @JKing22_: I wanna see Dame and company win one in this NBA era of super teams'
4,b'@NBA @NBAonTNT Oh you are 76ers fan? Hahahaha'
4,"b'Why yes, my wonderful boss, i would LOVE to go upstairs alone with my phone, and do overstock, while nba playoffs a https://t.co/TitUxxznwY'"
4,b'RT @nbagleague: Its a league I respect a lot and it helped me reach my dream of making the @NBA. \n\nDusty Hannahs (@D_Hannahs) shares his'
4,b'who? #lakers have a new coach!\n\n#frankvogel #nba #losangeles'
4,b'RT @MemphisHustle: Big day for @D_Hannahs at the #NBAGLeague #EliteCamp  https://t.co/bA9CcBEDBk'
4,b'RT @hatfieldsports: Never before in the NBA Playoffs have two road teams won a Game 7 on the same day.  Sixers trying to join the Blazers a'
4,b'RT @Bballforeverfb: Seth Curry &amp; Stephen Curry will be the first brothers to ever play each other in an NBA conference finals. \n\nSonya &amp; De'
4,b'Lowry tackled him! @NBA coach up these refs!'
4,"b""@deray We're watching the NBA stop tweeting"""
4,b'Shockingly good for him.'
4,b'Really enjoying listening to @GregAnthony50 call NBA games \n#NBAPlayoffs \n#NewYorkForever'
4,b'Damian lillard just made it deeper in the nba playoffs than Chris Paul ever has and Im loving it.'
4,b'nba players love poking eyes '
4,b'I get more respect as an NBA player'
4,b'@NBA @NBAonTNT He is the only leader in 76'
4,b'@NBA yall trying so hard to fuck the raptors'
4,"b'RT @PlayoffDWade: Nikola Jokic ends the series with 190 points, 97 rebounds, and 54 assists. No one in NBA history has replicated those num'"
4,b'RT @NAntigua: Im starting to think that Magic Johnson left more because of Rambis than Pelinka. #Lakers #LakeShow #NBA'
4,b'Kobe-esque!   lets go Kawhi!'
4,b'If anyone wants to join our NBA 2k League dm me! We got 5-6 right now but looking for more'
4,b'My moms the type of white lady to go to an nba game and say gee the players sure are tall #HappyMothersDay2019'
4,b'Im a fan of NBA players and not necessarily teams'
4,b'RT @NBA: 16-0 @sixers burst has them on top in the 3rd!\n\n#PhilaUnite 57\n#WeTheNorth 54\n\n#NBAPlayoffs on @NBAonTNT https://t.co/Mm2fyFhkrC'
4,b'The @NBA has had a great Sunday! #Game7'
4,b'RT @gerrymack84: THE Greatest of all time  https://t.co/8xe28UqG5o'
4,b'RT @MrsElleLeonard: Are the Blazers the first NBA Cinderella team? #Blazers'
4,b'@TruBaneVirgo @ATLHawks @NBA The set up to obtain final pieces before we take over the world!!! https://t.co/Nhbd2K9zXN'
4,"b""If all the top talent was like Kawhi Leonard I'd probably watch more NBA basketball. #NBAPlayoffs2019"""
4,"b'The three Bs! Beer, Basketball, and bike! Also my coach came down to give me motivation. #sundayfunday #NBA https://t.co/CC7BsD4Bpu'"
4,b'This is a great game. Proud of my squad. Sitting here watching with my son and loving what the @Sixers are doing. G https://t.co/cuZ38VWKQe'
4,b'Nba is an amazing league. Especially when the Warriors arent playing'
4,b'These nba game 7s did not disappoint'
4,b'The NBA playoffs have been so entertaining this year! '
4,b'The fact that some people think college ball is better than the NBA is absurd'
4,b'My heart isnt in it but the NBA Playoffs have been stellar.'
4,b'Quality of NBA playoffs is stellar this season '
4,b'Kawhi a top 5 player in the nba.....'
4,b'King James '
4,b'Kawhi right now  #nba '
4,b'Nba playoffs is when the midrange game comes alive '
4,b'RT @bendog_28: @DiscoPaco I think casual NBA fans underrate Seths overall ability and Stephs volatility/variance in play. So it wouldnt'
4,b'I love the NBA'
4,b'Kawhi Leonard is the best player in the 2019 NBA Playoffs. Any team.'
4,b'@BruceRivers11 @GucciTowns @JulbeDaniel @Alex34722748 @ZackJensen12 @KingJames Lmfao so the warriors with 4 all sta https://t.co/9n9YQeVa2s'
4,b'Tobias Harris is the least clutch player in the NBA'
4,b'@NBA @NBAonTNT Gym E. Butler to the #clippers or #nets'
4,"b'RT @WarriorNationCP: Stephen Curry, Seth Curry to be first brothers to play in conference finals #Warriors #Blazers\n\nhttps://t.co/59v2Lbm6rt'"
4,"b""@UrinatingTree @steaknshake1 Is there gonna be a Haters Guide to the NBA Finals? I wouldn't otherwise be all that e https://t.co/EVZ7Lp4T9s"""
4,"b""RT @Graham_Couch: There is a notion about MSU's basketball program under Tom Izzo  that it produces more Final Fours than NBA players.\n\nIt"""
4,b'RT @yesthatbc: This is for everybody saying Im not one of the top 3 basketball players on the planet. \n\nIm putting my name in the 2019-20'
4,b'Kawhi is a top 3 nba player. Change my mind.'
4,b'RT @AdamZagoria: 80 players invited to NBA G League Elite Camp\n\n https://t.co/qeW61mYdUc'
4,b'Leonard is a top 3 player in the nba. He is just wow.'
4,b'Kawhi easily top 5 in the NBA'
4,b'I love game 7s #nba'
4,b'2 crazy game sevens I love the nba '
